quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-02-11-117270,"Yes, @fundstrat just said he thought bitcoin could almost triple this year & beat the Dow to 40k,",Kelly Evans,['Q6386020'],2020-02-11 11:33:00,1,"[['Kelly Evans', '0.8338'], ['None', '0.0919'], ['Tom Lee', '0.0743']]",['https://cointelegraph.com/news/bitcoin-will-beat-dow-jones-to-40-000-tom-lee-doubles-down-on-btc'],E
2020-02-29-030702,"Some of the suspects owned up to their crimes during interrogation, which include: identity theft, romance scam and online bitcoin trading scam, among others.",None,[],2020-02-29 08:09:00,1,"[['None', '0.9786'], ['Alex James', '0.0214']]",['https://www.thenigerianvoice.com/news/285596/efcc-arrests-oduduwa-university-students-for-internet-scam.html'],E
2020-04-01-008057,"But I don't even know what a fucking bitcoin looks like, and where would we have put all those millions of coins anyway?",Guenther Steiner,['Q9282722'],2020-04-01 07:07:00,1,"[['Guenther Steiner', '0.7098'], ['None', '0.2902']]",['https://f1i.com/news/371087-haas-f1-team-signs-up-virus-free-sponsor-corona.html'],E
2020-02-08-004971,"Bitcoin is up 9 million [ percent ] in the last decade, outpacing Wall Street top performer Netflix, which returned 4,000 [ percent ] during the same time.",Alex Mashinsky,['Q51858249'],2020-02-08 00:00:00,1,"[['Alex Mashinsky', '0.9339'], ['None', '0.0661']]",['https://www.foxbusiness.com/money/bitcoin-most-popular-cryptocurrency'],E
2020-01-17-099666,"We have several exciting plans that we are looking to announce at Bitcoin 2020,",Phil Chen,['Q7181775'],2020-01-17 17:13:20,1,"[['Phil Chen', '0.8214'], ['None', '0.1786']]",['http://thecryptonewsreporter.wordpress.com/2020/01/17/review-htc-exodus-1s-the-full-bitcoin-node-smartphone/'],E
2020-01-30-010508,"Because there's a fixed number of Bitcoin, it's inflation-proof and it's virtually instantaneous,",Ric Edelman,['Q7322462'],2020-01-30 13:41:02,4,"[['Ric Edelman', '0.9404'], ['None', '0.0596']]","['https://www.cnbc.com/2020/01/30/heres-the-right-amount-of-cryptocurrency-to-keep-in-a-portfolio.html', 'https://www.marketwatch.com/articles/how-to-put-bitcoin-in-a-portfolio-ric-edelman-51580497206?mod=home-page', 'https://www.marketwatch.com/articles/how-to-put-bitcoin-in-a-portfolio-ric-edelman-51580497206?mod=mw_latestnews', 'https://www.barrons.com/articles/how-to-put-bitcoin-in-a-portfolio-ric-edelman-51580497206?mod=hp_LATEST']",E
2020-02-22-017290,"In early 2017 he had just over 6000 Bitcoin in one account but he feared it may be too easy for a hacker to access. He decided to spread his wealth across 12 new accounts... then printed out the codes for the 12 accounts onto a piece of paper. He hid the paper inside the aluminium cap of his case containing his rod which he kept at his rented home in Farnaught, Cornamona, Co Galway.",None,[],2020-02-22 14:00:00,6,"[['None', '0.6088'], ['Clifton Collins', '0.3912']]","['https://www.frasercoastchronicle.com.au/news/landlord-throws-out-renters-90-million/3951273/', 'https://www.gympietimes.com.au/news/landlord-throws-out-renters-90-million/3951273/', 'https://www.qt.com.au/news/landlord-throws-out-renters-90-million/3951273/', 'https://www.sunshinecoastdaily.com.au/news/landlord-throws-out-renters-90-million/3951273/', 'https://www.themorningbulletin.com.au/news/landlord-throws-out-renters-90-million/3951273/', 'https://www.whitsundaytimes.com.au/news/landlord-throws-out-renters-90-million/3951273/']",E
2020-03-26-054797,"That doesn't just include an interface with the government, but people claiming that we need to send the equivalent of Bitcoin in advance to get some materials before they can send them. Questionable activities like that.",Gavin Newsom,['Q461391'],2020-03-26 17:16:00,1,"[['Gavin Newsom', '0.9227'], ['None', '0.0773']]",['https://cointelegraph.com/news/california-governor-namedrops-bitcoin-in-speech-about-extraordinarily-bad-people'],E
2020-02-12-011212,"Bitcoin should return to and move beyond its all-time high some time this year,",Tom Lee,"['Q16233960', 'Q29425405', 'Q7816555']",2020-02-12 05:00:00,1,"[['Tom Lee', '0.797'], ['None', '0.203']]",['https://www.livetradingnews.com/bitcoin-usd-btc-btcx-hitting-a-fresh-2020-high-166306.html'],E
2020-02-25-085552,"Whether a given story is unfairly biased against Bitcoin, or even unfairly biased in its favor, it is important to work together to make sure that the truth always comes out -- in the first case, not to needlessly scare potential Bitcoin adopters away, and in the second case, not to disappoint,",Vitalik Buterin,['Q16197959'],2020-02-25 13:00:37,1,"[['Vitalik Buterin', '0.9539'], ['None', '0.0461']]",['https://bitcoinmagazine.com/articles/beanie-babies-and-black-markets-where-mainstream-media-gets-bitcoin-wrong'],E
2020-01-12-046557,"We can be confident of taking a step forwards and whilst others will say the same, I feel we have greater room for improvement. Of course we have to see where we stand when we get to round one because the unpredictability of the BTCC is part of the reason why we love it, but we're ready for the fight.",None,[],2020-01-12 14:30:16,1,"[['None', '0.7851'], ['Colin Turkington', '0.0861'], ['Sam Osborne', '0.0712'], ['Tom Chilton', '0.0576']]",['https://www.touringcartimes.com/2020/01/12/tom-ingram-room-improvement/'],E
2020-01-16-002152,"A similar result is obtained for gold, confirming its well-recognized status as a safe haven when a crisis occurs. Finally, we find a low extreme correlation between bitcoin and gold, which implies that both assets can be used together in times of turbulence in financial markets to protect equity positions.",Jim Powers,"['Q16090886', 'Q19577597', 'Q2452844', 'Q6055372']",2020-01-16 00:00:00,1,"[['Jim Powers', '0.5133'], ['None', '0.4867']]",['https://www.forbes.com/sites/panosmourdoukoutas/2020/01/15/bitcoin-is-the-new-gold-study/'],E
2020-02-16-016368,"I own Bitcoin, I'm long on Bitcoin. I think Bitcoin is a store of value and people hold it.",Brad Garlinghouse,['Q4953945'],2020-02-16 16:30:00,1,"[['Brad Garlinghouse', '0.9449'], ['None', '0.0551']]",['https://cointelegraph.com/news/brad-garlinghouse-the-tech-maverick-rippling-through-finance'],E
2020-01-06-051852,Ripple can't control the price of XRP any more than the whales can control the price of Bitcoin.,Brad Garlinghouse,['Q4953945'],2020-01-06 10:50:00,1,"[['Brad Garlinghouse', '0.861'], ['None', '0.139']]",['https://cointelegraph.com/news/ripple-ceo-we-cant-control-xrp-price-any-more-than-bitcoin-whales'],E
2020-01-29-014455,"Central bank currencies will need to be actually handle scale... Bitcoin can handle that... When they figure out what they need to do to scale, they can come and see us.",Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-01-29 20:00:36,1,"[['Craig Wright', '0.9079'], ['None', '0.0921']]",['https://www.newsbtc.com/2020/01/29/craig-wright-bitcoin-sv-pump/'],E
2020-03-16-013735,Even Tyler Winklevoss Is Backtracking on Bitcoin as `Digital Gold' -- BeInCrypto,None,[],2020-03-16 01:58:04,1,"[['None', '0.6035'], ['Tyler Winklevoss', '0.3965']]",['http://cryptozap.wordpress.com/2020/03/16/even-tyler-winklevoss-is-backtracking-on-bitcoin-as-digital-gold-beincrypto-2/'],E
2020-02-11-048485,"It is one of a number of acquisitions planned in the lead into SatSimple's launch later in 2020. The mission of SatSimple is to provide the next generation of integrated Bitcoin services that are, less complex, more secure, and highly transparent.",John Clifford,"['Q22998240', 'Q6226379']",2020-02-11 10:15:36,1,"[['John Clifford', '0.7629'], ['None', '0.2371']]",['http://www.hedgeweek.com/2020/02/11/282835/satsimple-acquire-european-crypto-exchange-polyx'],E
2020-03-10-065959,"They claim to be able to provide the recipient with a list of coronavirus infected people in their area. In order to access this information, the victim needs to click on a link, which leads to a malicious website, or is asked to make a payment in Bitcoin.",Matt Hancock,['Q478161'],2020-03-10 05:00:00,2,"[['Matt Hancock', '0.526'], ['None', '0.474']]","['http://www.yorkpress.co.uk/news/18292995.fraudsters-using-coronavirus-fears-target-victims-police-warn/', 'https://www.grimsbytelegraph.co.uk/news/grimsby-news/action-fraud-issue-advice-against-3954267']",E
2020-01-24-010147,Bitcoin is based on mistrust. It's basically a return to gold.,Yuval Noah Harari,['Q2484404'],2020-01-24 12:00:00,1,"[['Yuval Noah Harari', '0.9398'], ['None', '0.0574'], ['investment banker', '0.0028']]",['http://www.coindesk.com/notes-from-the-wef-cash-is-dead-long-live-digital-cash'],E
2020-01-16-054349,"Kadena's whole goal is to solve the scaling problems of bitcoin and the security problems of ethereum,",None,[],2020-01-16 09:11:09,1,"[['None', '0.9904'], ['Buddy Hield', '0.0096']]",['https://www.pymnts.com/blockchain/bitcoin/2020/bitcoin-daily-crypto-startup-kadena-introduces-public-blockchain-nbas-kings-auction-jersey-using-blockchain/'],E
2020-01-03-063518,"There were over 379 articles written, prematurely declaring the end of Bitcoin. Not only did Bitcoin survive, it thrived, becoming the top performing asset of the decade. The naysayers were proved wrong and we learned an important lesson about human nature: most big breakthroughs are contrarian ideas that people dismiss and ridicule at the start.",Brian Armstrong,['Q26912665'],2020-01-03 01:08:00,2,"[['Brian Armstrong', '0.6828'], ['Changpeng Zhao', '0.2175'], ['None', '0.0865'], ['Fred Wilson', '0.0133']]","['https://cointelegraph.com/news/coinbase-ceo-brian-armstrong-rounds-up-the-decade-in-crypto', 'https://cointelegraph.com/news/telegram-attacks-sec-bitmain-chaos-btc-easily-50k-hodlers-digest-dec-30jan-5']",E
2020-02-05-079390,"Talking bout he went to my page to see him but he was blocked. My n -- ga, move on. I know ya btch embarrassed. Shitted yaself in that store when u got pressed tho.",Nicki Minaj,['Q162202'],2020-02-05 22:48:38,3,"[['Nicki Minaj', '0.8726'], ['None', '0.1274']]","['http://feeds.thehollywoodgossip.com/~r/TheHollywoodGossip/~3/NB1JH_liFwo/', 'http://origin.thehollywoodgossip.com/2020/02/meek-mill-nicki-minaj-knew-her-brother-was-raping-his-daughter/', 'http://www.thehollywoodgossip.com/2020/02/meek-mill-nicki-minaj-knew-her-brother-was-raping-his-daughter/']",E
2020-02-18-074032,The bottom line is this: You're always better off just buying and holding Bitcoin instead of having someone mine it for you.,None,[],2020-02-18 08:52:00,2,"[['None', '0.6754'], ['Korey Rowe', '0.3246']]","['http://blogs.westword.com/news/bitclub-network-was-too-big-to-fail-but-cost-investors-722-million-11642618', 'https://www.westword.com/news/bitclub-network-was-too-big-to-fail-but-cost-investors-722-million-11642618']",E
2020-03-09-009991,concerns surrounding sale of BTC from PlusToken did cause initial panic and the global sell-off also impacted market sentiment.,None,[],2020-03-09 00:00:00,1,"[['None', '0.8458'], ['fund manager', '0.1542']]",['https://www.forbes.com/sites/cbovaird/2020/03/09/bitcoin-prices-plunge-to-lowest-since-january/'],E
2020-01-29-046972,"I'm very constructive on bitcoin's price right now,",John Bollinger,['Q3181088'],2020-01-29 00:00:00,1,"[['John Bollinger', '0.8705'], ['None', '0.1295']]",['https://www.forbes.com/sites/benjaminpirus/2020/01/29/still-to-early-to-declare-longer-term-bitcoin-trend-change/'],E
2020-03-25-048541,not to purchase additional BTC/BCH.,Nobuaki Kobayashi,"['Q1892290', 'Q56613277']",2020-03-25 22:00:00,1,"[['Nobuaki Kobayashi', '0.9139'], ['None', '0.0861']]",['https://cointelegraph.com/news/mt-gox-trustee-reveals-draft-rehabilitation-plan'],E
2020-03-11-007966,"Bitcoin has qualities that make it a better option than gold in today's digital, global economy,",None,[],2020-03-11 20:43:00,1,"[['None', '0.7207'], ['Jeffrey Levine', '0.2474'], ['Steven Seagal', '0.0319']]",['https://www.investmentnews.com/bitcoin-down-market-selloff-189906'],E
2020-03-22-001097,"After 20 years in the BTCC I was looking for a fresh challenge in motorsport,",Rob Collard,['Q7340037'],2020-03-22 11:01:07,1,"[['Rob Collard', '0.9011'], ['None', '0.0989']]",['http://basingstokegazette.co.uk/sport/18325295.btcc-star-rob-collard-switches-british-gt-championship/'],E
2020-01-24-010146,"Bitcoin is a fantastic idea, as long as it is monitored,",None,[],2020-01-24 12:00:00,1,"[['None', '0.5913'], ['Bruno Le Maire', '0.4087']]",['http://www.coindesk.com/notes-from-the-wef-cash-is-dead-long-live-digital-cash'],E
2020-02-14-014288,"Coming out of the ashes, bitcoin has really developed its own lane as a store of value",Michael Novogratz,['Q6833106'],2020-02-14 23:42:47,1,"[['Michael Novogratz', '0.9113'], ['None', '0.0887']]",['https://www.cnbc.com/2020/02/14/michael-novogratz-explains-why-bitcoin-may-set-all-time-highs-in-2020.html'],E
2020-01-16-112475,"With more `plumbing' in place and a longer time period with bitcoin's price remaining in the multi-thousand-dollar range (helping investors feel more confident in its widely-held value, similar to gold), investors may be more likely to embrace the potential for BTC to contribute to portfolio diversification,",Michael Graham,"['Q16195087', 'Q22107127', 'Q30907334', 'Q6830720', 'Q6830721', 'Q6830722', 'Q6830723', 'Q705322']",2020-01-16 18:56:55,1,"[['Michael Graham', '0.7229'], ['None', '0.2771']]",['https://www.valuewalk.com/2020/01/more-bitcoin-gains-could-be-on-tap-for-2020:-here/'],E
2020-01-11-034027,"Senna joining the team is a massive step towards this aim and we are certain that his raw speed and his experience in BTCC will be key ingredients in helping us to make this step forward. We are looking forward to working together with Senna to take the fight to the established teams, bring it on!",None,[],2020-01-11 13:01:53,1,"[['None', '0.6713'], ['Senna Proctor', '0.2654'], ['Colin Turkington', '0.0234'], ['Sam Osborne', '0.0212'], ['Tom Chilton', '0.0187']]",['https://www.touringcartimes.com/2020/01/11/senna-proctor-race-new-excelr8-hyundai/'],E
2020-02-10-072061,"The BTCC is an ultra-competitive championship and being a race winner in the series I know that I can mix it at the sharp end of the series. I fully believe that this new project will allow me to do that, and I am more motivated than ever to make this new partnership a success -- not just for one season but as a long-term plan for us both.",None,[],2020-02-10 16:01:33,2,"[['None', '0.6458'], ['Ollie Jackson', '0.2518'], ['Chris Smiley', '0.1025']]","['https://www.touringcartimes.com/2020/02/10/chris-smiley-completes-excelr8-line/', 'https://www.thecheckeredflag.co.uk/2020/02/smiley-completes-excelr8-motorsport-2020-line-up/']",E
2020-04-10-041712,the first public Bitcoin fund listed on a major stock exchange.,Tyler Winklevoss,['Q3066193'],2020-04-10 19:18:00,1,"[['Tyler Winklevoss', '0.9267'], ['None', '0.0733']]",['https://cointelegraph.com/news/price-analysis-april-10-btc-eth-xrp-bch-bsv-ltc-eos-bnb-xtz-link'],E
2020-02-03-057840,"On top of all that, Bitcoin is clearly not a store of value, and recent research by Princeton scientists found that Bitcoin isn't anonymous, either,",Mike Adams,"['Q1394381', 'Q1926746', 'Q1933021', 'Q2033463', 'Q21004722', 'Q30234135', 'Q3857347', 'Q6845832', 'Q6845834', 'Q6845836', 'Q6845838']",2020-02-03 11:45:30,1,"[['Mike Adams', '0.9085'], ['None', '0.0653'], ['John McAfee', '0.0262']]",['http://www.naturalnews.com/2020-02-03-john-mcafee-just-withdrew-his-famous-2020-prediction-about-bitcoin.html'],E
